ID	default.pvalue	period	phase	amplitude
244901_at	0.590591537949882	24	0.709180851056773	1.45825726020955
244902_at	0.142653584319191	24.4907975460123	21.348710908571	3.04863740423044
244903_at	0.467640560533932	24	16.9603778719467	12.1061775183418
244904_at	0.129916854327569	24.7950310559006	2.74925813592697	5.47983455961061
244905_at	0.0164626724631955	24.1939393939394	9.75092462941586	5.31557151212076
244906_at	0.139826765661867	24	17.4986756321217	6.84512008686822
244907_at	0.740053325394093	24	0.330529992713409	0.387448993283133
244908_at	0.811177257956667	24	8.20463860066187	0.053964595008333
244909_at	0.790972915007985	24	3.04497484603978	1.32226308698174
244910_s_at	0.144759839500759	24.7950310559006	7.25097808794284	3.42082292741726
244911_at	0.835736954471391	24	6.51878840223506	0.219886816154663
244912_at	0.0391039322089161	24	0.183385103465255	25.1480001799017
244913_at	0.767294750394778	24	12.745892138441	2.22486109174894
244914_at	0.724467601153526	24	13.5161230679445	0.127154133209848
244915_s_at	0.342166221439118	24	11.4252885133652	1.45703553192027
244916_at	0.164920002076058	24	8.68412329703597	1.99351563072796
244917_at	0.981552710015044	24	1.42981536521566	0.0308792095314899
244918_at	0.0621974130686133	24	4.05478002129908	3.35492016920018
244919_at	0.907646869148483	24	11.734288460569	0.588902784051613
244920_s_at	0.0673051587780689	24	21.6424254816727	13.1151630451006
244921_s_at	0.0901088119742025	24	22.6403811516209	8.64677198326889
244922_s_at	0.00339448053685876	24	23.9518154767067	5.80264606428108
244923_s_at	0.88176082294573	24	22.6422828870077	0.614890075298185
244924_at	0.68883048160081	24	1.41564315243705	3.27341849290062
244925_at	0.210585618761091	23.4823529411765	1.31498235910163	1.38932194892946
244926_s_at	0.248742141662679	24	1.29660563692941	0.103607282722251
244927_at	0.919905528959269	23.0751445086705	3.86598603544637	1.37562958910884
244928_s_at	0.409025952089841	24	22.252472045301	3.60669229931139
244929_at	0.0348236226702568	24	19.6153489052947	25.9012390298889
244930_at	0.635217877558783	24	14.1630122446302	1.08165466576992
244931_at	0.482098525807039	24	8.00088586159993	2.05528041302976
244932_at	0.0272141147093997	23.3450292397661	4.21252606612289	155.332561642891
244933_at	0.0348110569308465	23.4823529411765	3.49789309736294	142.019953109997
244934_at	0.134898512719892	23.6213017751479	3.9091116904694	85.6681141182585
244935_at	0.23513486524373	24	0.390954037330212	256.673187506144
244936_at	0.0418384189727281	24	22.7658021503151	275.781621367899
244937_at	0.0723954355840517	24	0.401041924556122	46.1105540323357
244938_at	0.764408308112771	24	18.8777645774656	11.5196557332072
244939_at	0.588960335513445	24	22.0928972917612	47.1449690465595
244940_at	0.00494430408513891	23.6213017751479	0.223579509668886	326.730788445944
244941_at	0.928677924757502	24	3.38631968110875	1.02257734440987
244942_at	0.289685665340437	24	7.00956834847761	2.68771446488005
244943_at	0.171030429644932	24	20.4028215868864	4.30664006503521
244944_s_at	0.928856681599984	24	22.5841788767125	4.14759846104921
244945_at	0.429839133112259	24	23.4467387885609	2.92053764784469
244946_at	0.142458739937959	24	6.3620560284002	5.49411757027468
244947_at	0.88965396909936	24	7.9466695378845	0.627340125784569
244948_at	0.531140653864049	24	1.30259420944265	1.3938535551171
244949_at	0.95688320883107	24	22.1539927447214	0.577819775415298
244950_at	0.446047708236818	24	21.9552433214174	1.73216971484472
244951_s_at	0.4460953564745	24	15.4732851507673	11.3406030087604
244952_at	0.435181144050759	24	22.4359653046805	1.53999802987418
244953_s_at	0.628437978539964	23.2093023255814	0.998129659934205	1.57869866497569
244954_s_at	0.743466323861649	24	8.34574764053506	0.063607491094794
244955_at	0.602931133149254	24.3414634146341	2.4451538638385	1.01542786649419
244956_s_at	0.00300222113544757	23.2093023255814	22.8550377630297	4.69268836226075
244957_at	0.162013529014283	24	4.01988509169397	3.69678212009953
244958_at	0.526743984649277	24	18.9539083153015	2.53469219826907
244959_s_at	0.745227975077819	24	18.8668801548215	2.97687924983174
244960_at	0.793510193433969	24	23.1077728004466	104.174196492354
244961_at	0.417993322032146	24	21.6566303450455	173.965242612365
244962_at	0.049516833063312	24	0.362115272227912	286.263549066724
244963_at	0.00137305427692069	24.1939393939394	1.09136191321959	392.650716031238
244964_at	0.00360765389196982	24	0.503298513683595	232.458969270674
244965_at	0.597294216713007	24	21.341691130958	85.6778975066785
244966_at	0.0254358670784716	23.2093023255814	4.05324527576992	53.4813923639203
244967_at	0.284479569161634	24	1.82397975746551	215.994804772194
244968_at	0.00171999073974249	23.3450292397661	22.8985152926665	474.58226880388
244969_at	0.00136532642925147	24	21.2039780875135	155.083090187265
244970_at	0.36375197213972	24	0.188500986296981	55.2061677000575
244971_at	0.00413502065072791	23.0751445086705	2.14923954677354	465.509808988605
244972_at	0.030346706056476	24	2.69577647112591	168.311738134432
244973_at	0.111220035307012	24	2.11128778105146	80.0726938523839
244974_at	0.142062403136921	24	0.82947868941837	101.21145928622
244975_at	0.0243288321976507	24	0.839357967978046	310.32838554256
244976_at	0.0303913402075966	24	2.08095468259097	662.236468178837
244977_at	0.045556952699304	23.9041916167665	3.92962106825986	21.0267601982461
244978_at	0.773055106091409	24	19.7222028131648	111.657183164663
244979_at	0.00259918907210466	24.641975308642	24.0017979372383	566.300745609444
244980_at	0.000669016948299128	23.6213017751479	1.09143335864066	520.627239487744
244981_at	0.000818557758095029	24	0.680302915231223	434.74485540705
