ID	default.pvalue	period	phase	amplitude
244901_at	0.983489024833758	24.3333333333333	2.81961685501515	1.20109055651814
244902_at	0.657567952348172	24.4969325153374	20.5422983789455	2.99882036663633
244903_at	0.95736044423372	24.2826131061067	15.99452875027	13.0254080587881
244904_at	0.665618173364738	24.5983436853002	5.29581802073295	4.98721444364017
244905_at	0.00552283048308311	24.1696692956967	9.48429260150102	5.29799387384728
244906_at	0.431988399529481	23.6666666666667	18.4854227132958	7.39492150832638
244907_at	0.996365967888384	23.6666666666667	7.76667967865401	0.0965389461409097
244908_at	0.998693350451015	24.3333333333333	11.3189504240111	0.0418422404196582
244909_at	0.998195714902049	24.3333333333333	22.3658072057104	0.46079502999754
244910_s_at	0.694143493865877	24.5983436853002	10.2006800001387	2.5698521053909
244911_at	0.999157764679041	23.6666666666667	7.96512571891488	0.231498070156781
244912_at	0.295649034944816	24.1633673265347	22.9302415947383	24.2708658834592
244913_at	0.997456879047926	23.9627462453677	15.3020318799149	1.90788206116574
244914_at	0.995600473021719	24.0570357213341	17.1707366357644	0.0742963722742616
244915_s_at	0.901417513769	24.3333333333333	9.64896948773093	1.53279589011686
244916_at	0.587980261286729	24.0761622156281	9.30155162494703	1.99032653792965
244917_at	0.99999893904913	24.3333333333333	1.72542368919968	0.019711790615879
244918_at	0.450152571364577	23.6666666666667	6.46502369704229	3.1505711841421
244919_at	0.999858909421379	24.3333333333333	13.6991813756528	0.705145634791596
244920_s_at	0.221978439522615	24.0857595563478	22.5997060198499	12.7485012184653
244921_s_at	0.164579256200017	23.7806365542215	23.1704307367004	8.69812411116066
244922_s_at	0.000446924168568064	24.3333333333333	23.3704661832957	6.03250342436465
244923_s_at	0.999697733367107	23.6666666666667	0.784457758884538	0.593467641452362
244924_at	0.993455505339091	24.0285152409046	20.8183912191856	1.17629062207692
244925_at	0.780194673313879	23.4941176470588	23.1105821688163	1.24607130146033
244926_s_at	0.835559964020018	24.3333333333333	0.399143345289102	0.111235285972122
244927_at	0.99990889773412	24.0250481695568	3.42596139062302	0.42607314308455
244928_s_at	0.937961532161418	23.6666666666667	22.7482517978635	3.85631015112208
244929_at	0.0886517438749804	23.6666666666667	22.4811783963237	20.4820838458247
244930_at	0.987544342827977	24.3333333333333	18.6420996128892	0.25924719387764
244931_at	0.962157573164164	24.3333333333333	9.46664360116373	1.93090979409325
244932_at	0.302035759247363	23.448343079922	4.17063897243582	165.960726917386
244933_at	0.347868227865911	23.4941176470588	1.15665750509975	116.293398092896
244934_at	0.67580146327027	23.5404339250493	23.2890172452693	34.8249448132136
244935_at	0.821881718610567	23.8163890484396	22.4749763508653	224.053836679592
